"","country","city","date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"40","portugal","porto",2020-07-25,211588,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16241,-8.62719,"House","Private room",7,1,2,25,2,365,27,26.3333333333333,79
"41","portugal","porto",2020-07-25,234655,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1522,-8.61124,"Apartment","Entire home/apt",4,1,2,68,2,540,24,67.8333333333333,407
"42","portugal","porto",2020-07-25,241573,"Bonfim",41.14776,-8.60194,"Apartment","Entire home/apt",5,2,4,80,2,365,11,78.1578947368421,1485
"43","portugal","porto",2020-07-25,241574,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14645,-8.60293,"Apartment","Entire home/apt",3,1,2,65,2,365,14,58.9375,943
"44","portugal","porto",2020-07-25,241742,"Bonfim",41.14831,-8.6004,"Apartment","Entire home/apt",5,2,3,80,2,365,6,80.8333333333333,1940
"45","portugal","porto",2020-07-25,241743,"Bonfim",41.14654,-8.59991,"Apartment","Entire home/apt",3,1,2,55,2,365,16,51.7142857142857,724
"46","portugal","porto",2020-07-25,248537,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14765,-8.61876,"Apartment","Entire home/apt",4,1,1,65,3,365,23,85,595
"47","portugal","porto",2020-07-25,250828,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1464,-8.60216,"Apartment","Entire home/apt",5,2,2,41,1,365,27,60,180
"48","portugal","porto",2020-07-25,264087,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15075,-8.6217,"Apartment","Entire home/apt",3,1,2,50,3,30,0,72.6666666666667,2180
"49","portugal","porto",2020-07-25,265819,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1605,-8.6327,"Apartment","Entire home/apt",4,1,1,39,3,365,30,0,0
"50","portugal","porto",2020-07-25,266970,"Avintes",41.11834,-8.54862,"House","Entire home/apt",4,2,2,75,7,365,6,75,1800
"51","portugal","porto",2020-07-25,270094,"Lordelo do Ouro e Massarelos",41.15906,-8.63666,"Apartment","Entire home/apt",2,1,1,50,2,31,0,50,1500
"52","portugal","porto",2020-07-25,273345,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14663,-8.60385,"Apartment","Entire home/apt",4,1,2,65,2,1125,15,54.6666666666667,820
"53","portugal","porto",2020-07-25,278886,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14653,-8.6023,"Apartment","Entire home/apt",4,1,2,65,2,365,8,51.1363636363636,1125
"54","portugal","porto",2020-07-25,313017,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14128,-8.61178,"Apartment","Entire home/apt",4,2,2,68,1,1825,0,68,2040
"55","portugal","porto",2020-07-25,313541,"Lordelo do Ouro e Massarelos",41.15264,-8.62168,"House","Entire home/apt",9,4,6,270,2,30,11,270.684210526316,5143
"56","portugal","porto",2020-07-25,317546,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14321,-8.61676,"Apartment","Entire home/apt",4,2,2,65,3,1124,0,84,2520
"57","portugal","porto",2020-07-25,322277,"Alvarenga",40.96872,-8.164,"Cottage","Entire home/apt",6,3,4,150,2,30,4,150,3900
"58","portugal","porto",2020-07-25,322467,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15466,-8.61585,"House","Private room",4,1,3,52,2,30,30,0,0
"59","portugal","porto",2020-07-25,327891,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14116,-8.61412,"Apartment","Entire home/apt",4,1,2,100,1,365,30,0,0
"60","portugal","porto",2020-07-25,332407,"Fajozes",41.31732,-8.69678,"Bed and breakfast","Private room",16,1,10,70,2,14,13,70,1190
"61","portugal","porto",2020-07-25,341213,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1412,-8.61407,"Apartment","Entire home/apt",4,0,2,100,1,365,0,111.733333333333,3352
"62","portugal","porto",2020-07-25,366442,"Vila do Conde",41.36886,-8.75795,"Apartment","Entire home/apt",4,2,2,60,5,50,29,60,60
"63","portugal","porto",2020-07-25,366590,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14386,-8.61667,"Apartment","Entire home/apt",3,1,2,55,3,1124,0,63,1890
"64","portugal","porto",2020-07-25,383641,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15466,-8.61585,"House","Private room",4,1,3,51,2,30,30,0,0
"65","portugal","porto",2020-07-25,386984,"Cete",41.17447,-8.35492,"Townhouse","Entire home/apt",4,1,1,57,3,60,0,106,3180
"66","portugal","porto",2020-07-25,387383,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15989,-8.60905,"Apartment","Entire home/apt",4,2,2,66,3,30,29,66,66
"67","portugal","porto",2020-07-25,393987,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14285,-8.6054,"Condominium","Entire home/apt",6,2,4,67,2,30,16,49,686
"68","portugal","porto",2020-07-25,399584,"São Pedro Fins",41.25363,-8.54319,"House","Entire home/apt",7,3,5,70,3,1125,5,140,3500
"69","portugal","porto",2020-07-25,400097,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15389,-8.60342,"Apartment","Entire home/apt",3,0,2,40,3,30,30,0,0
"70","portugal","porto",2020-07-25,400129,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1524,-8.60596,"Apartment","Entire home/apt",3,0,2,40,3,30,30,0,0
"71","portugal","porto",2020-07-25,400134,"Bonfim",41.15215,-8.60375,"Apartment","Entire home/apt",4,0,4,50,3,30,30,0,0
"72","portugal","porto",2020-07-25,403114,"Santa Marinha e São Pedro da Afurada",41.13888,-8.61497,"Apartment","Entire home/apt",4,1,1,105,1,1125,19,132.272727272727,1455
"73","portugal","porto",2020-07-25,404688,"Melres e Medas",41.07471,-8.41248,"House","Entire home/apt",9,4,6,150,2,30,1,150,4350
"74","portugal","porto",2020-07-25,424705,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14267,-8.61718,"Apartment","Entire home/apt",4,2,2,60,3,1124,0,70,2100
"75","portugal","porto",2020-07-25,429790,"Matosinhos e Leça da Palmeira",41.20043,-8.70667,"Apartment","Entire home/apt",3,1,1,35,2,1125,4,35,910
"76","portugal","porto",2020-07-25,437772,"Vila do Conde",41.37035,-8.762,"Apartment","Entire home/apt",10,3,5,71,2,350,16,100.571428571429,1408
"77","portugal","porto",2020-07-25,447188,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14499,-8.60876,"Apartment","Entire home/apt",6,4,5,65,2,1120,2,86.5,2422
"78","portugal","porto",2020-07-25,450872,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14225,-8.61316,"Apartment","Entire home/apt",4,1,2,55,2,1125,0,41.5,1245
"79","portugal","porto",2020-07-25,457924,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1561,-8.60962,"Apartment","Entire home/apt",2,1,1,45,2,14,30,0,0
"80","portugal","porto",2020-07-25,485699,"Vila do Conde",41.34521,-8.7508,"Apartment","Entire home/apt",4,1,3,60,3,180,0,71.6666666666667,2150
"81","portugal","porto",2020-07-25,486268,"Alfena",41.23578,-8.52927,"Villa","Entire home/apt",10,5,7,142,3,60,4,399,10374
"82","portugal","porto",2020-07-25,487653,"Vila do Conde",41.35115,-8.74867,"Apartment","Entire home/apt",6,4,5,80,2,1125,0,80,2400
"83","portugal","porto",2020-07-25,496647,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1441,-8.61759,"Apartment","Entire home/apt",3,2,3,55,3,1124,0,67,2010
"84","portugal","porto",2020-07-25,502059,"Ramalde",41.16693,-8.63799,"House","Private room",2,1,1,45,1,30,0,45,1350
"85","portugal","porto",2020-07-25,510404,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15605,-8.60928,"Apartment","Private room",2,1,1,21,2,75,30,0,0
"86","portugal","porto",2020-07-25,518534,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14002,-8.61519,"Apartment","Entire home/apt",4,1,2,100,1,365,27,84.3333333333333,253
"87","portugal","porto",2020-07-25,530311,"Santa Marinha e São Pedro da Afurada",41.13501,-8.61047,"Apartment","Entire home/apt",5,3,4,95,3,1125,30,0,0
"88","portugal","porto",2020-07-25,538055,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15061,-8.62086,"Boutique hotel","Private room",2,1,2,120,1,1125,14,120,1920
"89","portugal","porto",2020-07-25,538059,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15065,-8.62109,"Boutique hotel","Private room",2,1,1,80,1,1125,22,80,640
"90","portugal","porto",2020-07-25,538061,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14921,-8.61951,"Boutique hotel","Private room",2,1,2,100,1,1125,23,100,700
"91","portugal","porto",2020-07-25,538062,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15004,-8.61974,"Boutique hotel","Private room",2,1,2,120,1,1125,6,120,2880
"92","portugal","porto",2020-07-25,538064,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14909,-8.62093,"Boutique hotel","Private room",2,1,1,115,1,1125,21,115,1035
"93","portugal","porto",2020-07-25,538066,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15002,-8.61969,"Boutique hotel","Private room",2,1,1,100,1,1125,14,100,1600
"94","portugal","porto",2020-07-25,538069,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15052,-8.62127,"Boutique hotel","Private room",2,1,2,100,1,1125,25,100,500
"95","portugal","porto",2020-07-25,563465,"Ermesinde",41.2234,-8.54421,"House","Private room",4,1,4,65,7,30,30,0,0
"96","portugal","porto",2020-07-25,565255,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15396,-8.60421,"House","Private room",2,1,4,39,2,15,16,57.1428571428571,800
"97","portugal","porto",2020-07-25,571382,"Matosinhos e Leça da Palmeira",41.1898,-8.6983,"Apartment","Entire home/apt",6,3,4,39,2,365,3,39,1053
"98","portugal","porto",2020-07-25,577242,"Argoncilhe",41.01075,-8.53543,"House","Entire home/apt",8,4,4,100,5,1125,0,120,3600
"99","portugal","porto",2020-07-25,579745,"Aldoar, Foz do Douro e Nevogilde",41.15384,-8.67886,"Apartment","Entire home/apt",4,1,1,72,2,60,17,78.0769230769231,1015
"100","portugal","porto",2020-07-25,581356,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14443,-8.61755,"Apartment","Entire home/apt",4,0,2,70,2,360,29,75,75
"101","portugal","porto",2020-07-25,581402,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,"House","Private room",5,1,4,50,1,365,0,51.5,1545
"102","portugal","porto",2020-07-25,582405,"Bonfim",41.15819,-8.60128,"Apartment","Entire home/apt",6,3,5,60,3,364,23,75,525
"103","portugal","porto",2020-07-25,587499,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1474,-8.61528,"Apartment","Entire home/apt",2,1,1,51,2,1125,27,51,153
"104","portugal","porto",2020-07-25,590448,"Bonfim",41.15147,-8.59746,"Townhouse","Entire home/apt",6,2,4,160,120,150,29,60,60
"105","portugal","porto",2020-07-25,598806,"Bonfim",41.14703,-8.59516,"Apartment","Entire home/apt",2,1,1,37,2,40,7,37,851
"106","portugal","porto",2020-07-25,600573,"Matosinhos e Leça da Palmeira",41.17983,-8.68151,"Apartment","Entire home/apt",4,1,1,59,3,90,0,70.6,2118
"107","portugal","porto",2020-07-25,600805,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14868,-8.61117,"Hostel","Private room",3,1,3,75,2,1125,30,0,0
"108","portugal","porto",2020-07-25,600816,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15068,-8.61176,"Hostel","Private room",3,1,3,85,1,1125,30,0,0
"109","portugal","porto",2020-07-25,604702,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15667,-8.62764,"House","Entire home/apt",4,2,4,50,2,365,13,91.4705882352941,1555
"110","portugal","porto",2020-07-25,605605,"Vila do Conde",41.35313,-8.74471,"Loft","Entire home/apt",6,3,3,40,2,365,14,105.3125,1685
"111","portugal","porto",2020-07-25,605951,"Paranhos",41.16891,-8.58814,"House","Entire home/apt",12,6,9,100,2,1125,0,200,6000
"112","portugal","porto",2020-07-25,608281,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15286,-8.6069,"Apartment","Entire home/apt",12,7,9,117,2,1125,23,248,1736
"113","portugal","porto",2020-07-25,608760,"Canidelo",41.13348,-8.65822,"House","Private room",3,1,1,80,1,1125,30,0,0
"114","portugal","porto",2020-07-25,609453,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,"House","Private room",2,1,1,50,1,1125,0,51.5,1545
"115","portugal","porto",2020-07-25,609455,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,"House","Private room",2,1,1,50,1,1125,0,51.5,1545
"116","portugal","porto",2020-07-25,613792,"Gulpilhares e Valadares",41.07648,-8.65492,"Serviced apartment","Hotel room",2,1,1,37,3,180,9,50,1050
"117","portugal","porto",2020-07-25,619218,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15448,-8.61451,"House","Entire home/apt",1,1,1,37,2,60,30,0,0
"118","portugal","porto",2020-07-25,620462,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14129,-8.61325,"Apartment","Entire home/apt",5,1,1,70,2,1125,30,0,0
"119","portugal","porto",2020-07-25,620628,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1475,-8.61796,"Apartment","Entire home/apt",4,1,1,40,2,1120,0,68.6,2058
"120","portugal","porto",2020-07-25,621663,"Vila do Conde",41.35519,-8.74315,"Loft","Entire home/apt",6,3,3,43,2,365,12,105,1890
"121","portugal","porto",2020-07-25,621980,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15448,-8.61451,"House","Entire home/apt",1,1,1,37,2,60,22,34.5,276
"122","portugal","porto",2020-07-25,627273,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14125,-8.61477,"Apartment","Entire home/apt",4,1,2,105,1,1125,22,130,1040
"123","portugal","porto",2020-07-25,628004,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14076,-8.61612,"Apartment","Entire home/apt",4,1,2,105,1,1125,19,132.272727272727,1455
"124","portugal","porto",2020-07-25,628606,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15587,-8.60825,"Loft","Entire home/apt",2,1,1,35,2,1125,18,34.75,417
"125","portugal","porto",2020-07-25,631014,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14907,-8.60905,"Apartment","Private room",2,1,1,44,3,31,0,18,540
"126","portugal","porto",2020-07-25,640344,"Aldoar, Foz do Douro e Nevogilde",41.14692,-8.66808,"Serviced apartment","Entire home/apt",2,1,3,60,2,360,4,65,1690
"127","portugal","porto",2020-07-25,648700,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14091,-8.61702,"Apartment","Entire home/apt",4,1,1,100,3,1125,27,70,210
"128","portugal","porto",2020-07-25,657151,"Mafamude e Vilar do Paraíso",41.12203,-8.60694,"Apartment","Private room",1,1,2,19,1,30,30,0,0
"129","portugal","porto",2020-07-25,659341,"Santa Marinha e São Pedro da Afurada",41.13532,-8.6077,"Apartment","Entire home/apt",6,2,4,40,2,30,3,40,1080
"130","portugal","porto",2020-07-25,663607,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15877,-8.63211,"Apartment","Entire home/apt",4,1,2,55,4,15,28,57.5,115
"131","portugal","porto",2020-07-25,681306,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14274,-8.61583,"Apartment","Entire home/apt",4,1,1,110,1,60,24,48.8333333333333,293
"132","portugal","porto",2020-07-25,681307,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14318,-8.61612,"Apartment","Entire home/apt",6,3,4,160,1,60,23,105.857142857143,741
"133","portugal","porto",2020-07-25,691479,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14094,-8.61659,"Loft","Entire home/apt",6,3,5,120,2,90,16,135.714285714286,1900
"134","portugal","porto",2020-07-25,692042,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14002,-8.61518,"Apartment","Entire home/apt",4,1,2,100,1,365,27,91.6666666666667,275
"135","portugal","porto",2020-07-25,693426,"Matosinhos e Leça da Palmeira",41.17473,-8.68521,"Apartment","Entire home/apt",8,4,5,100,4,30,11,103.157894736842,1960
"136","portugal","porto",2020-07-25,694924,"Vilar de Pinheiro",41.27005,-8.67705,"House","Private room",1,1,0,50,3,20,30,0,0
"137","portugal","porto",2020-07-25,695656,"Santa Marinha e São Pedro da Afurada",41.13899,-8.61608,"Apartment","Entire home/apt",4,1,1,100,1,1125,23,117,819
"138","portugal","porto",2020-07-25,696324,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,"Apartment","Entire home/apt",4,2,2,90,2,90,20,113,1130
"139","portugal","porto",2020-07-25,703873,"Oliveira do Douro",41.13179,-8.60276,"Condominium","Private room",2,1,1,21,2,1125,29,30,30
"140","portugal","porto",2020-07-25,708484,"Ramalde",41.17626,-8.62912,"Apartment","Private room",2,1,0,13,1,15,0,13.9333333333333,418
"141","portugal","porto",2020-07-25,709267,"Canidelo",41.1308,-8.66857,"Condominium","Entire home/apt",6,2,5,150,4,180,19,168.181818181818,1850
"142","portugal","porto",2020-07-25,710729,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14002,-8.61518,"Apartment","Entire home/apt",2,1,1,100,1,365,30,0,0
"143","portugal","porto",2020-07-25,711159,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14582,-8.61239,"Apartment","Entire home/apt",2,1,1,58,2,1125,0,43.5,1305
"144","portugal","porto",2020-07-25,713596,"Paranhos",41.16992,-8.60825,"Apartment","Entire home/apt",5,1,2,39,3,1125,29,60,60
"145","portugal","porto",2020-07-25,727402,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14417,-8.61133,"Apartment","Entire home/apt",4,1,2,40,2,1125,10,43.5,870
"146","portugal","porto",2020-07-25,729328,"Santa Marinha e São Pedro da Afurada",41.13561,-8.62397,"Apartment","Entire home/apt",4,2,4,46,3,365,14,45.875,734
"147","portugal","porto",2020-07-25,735736,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15583,-8.62387,"Apartment","Entire home/apt",6,2,5,67,2,1125,0,93,2790
"148","portugal","porto",2020-07-25,736472,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15583,-8.62387,"Apartment","Entire home/apt",6,2,5,59,3,1125,22,72,576
"149","portugal","porto",2020-07-25,738602,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14581,-8.61272,"Apartment","Entire home/apt",7,2,5,65,2,365,19,79.2727272727273,872
"150","portugal","porto",2020-07-25,743776,"Póvoa de Varzim, Beiriz e Argivai",41.37895,-8.76649,"Apartment","Entire home/apt",4,2,3,65,3,150,6,107.916666666667,2590
"151","portugal","porto",2020-07-25,746214,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,"House","Private room",5,1,4,50,2,1124,0,51.5,1545
"152","portugal","porto",2020-07-25,748133,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14688,-8.61333,"Apartment","Entire home/apt",4,1,3,60,2,30,25,50,250
"153","portugal","porto",2020-07-25,748261,"Lordelo do Ouro e Massarelos",41.14996,-8.62323,"Apartment","Private room",4,1,3,70,2,60,15,96.6666666666667,1450
"154","portugal","porto",2020-07-25,749496,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,"House","Entire home/apt",12,4,9,240,2,1124,0,258,7740
"155","portugal","porto",2020-07-25,758709,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14655,-8.61746,"Apartment","Entire home/apt",2,0,1,60,3,180,24,41.6666666666667,250
"156","portugal","porto",2020-07-25,759702,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14755,-8.61742,"Apartment","Entire home/apt",2,1,2,60,3,180,0,62.1666666666667,1865
