"","country","city","date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"14","the-netherlands","amsterdam",2020-09-09,49552,"Centrum-West",52.38028,4.89089,"Entire guest suite","Entire home/apt",3,2,2,165.71,2,1124,29,160,160
"15","the-netherlands","amsterdam",2020-09-09,49790,"De Baarsjes - Oud-West",52.36266,4.86103,"Boat","Entire home/apt",4,2,2,250,3,365,30,0,0
"16","the-netherlands","amsterdam",2020-09-09,50515,"Bos en Lommer",52.37727,4.83925,"Entire townhouse","Entire home/apt",6,3,3,115,4,15,0,115,3450
"17","the-netherlands","amsterdam",2020-09-09,50518,"Westerpark",52.38201,4.87865,"Entire apartment","Entire home/apt",2,1,1,120,2,1120,17,120,1560
"18","the-netherlands","amsterdam",2020-09-09,50523,"Centrum-West",52.36841,4.88413,"Private room in bed and breakfast","Private room",2,1,1,86,2,365,27,109,327
"19","the-netherlands","amsterdam",2020-09-09,52490,"Oostelijk Havengebied - Indische Buurt",52.37005,4.93869,"Private room in apartment","Private room",2,1,1,75,2,20,21,75,675
"20","the-netherlands","amsterdam",2020-09-09,53067,"De Pijp - Rivierenbuurt",52.35339,4.90064,"Private room in guesthouse","Private room",2,1,0,45,7,150,1,45.0344827586207,1306
"21","the-netherlands","amsterdam",2020-09-09,53671,"Westerpark",52.38905,4.88559,"Private room in guest suite","Private room",2,1,1,100,3,14,13,100,1700
"22","the-netherlands","amsterdam",2020-09-09,55256,"Centrum-Oost",52.37126,4.90351,"Private room in apartment","Private room",2,1,1,90,1,365,0,90.0333333333333,2701
"23","the-netherlands","amsterdam",2020-09-09,55621,"De Pijp - Rivierenbuurt",52.35386,4.89772,"Entire apartment","Entire home/apt",4,2,2,222,3,24,0,222,6660
"24","the-netherlands","amsterdam",2020-09-09,55709,"Centrum-Oost",52.35896,4.89726,"Entire loft","Entire home/apt",3,1,1,229,4,30,6,191.083333333333,4586
"25","the-netherlands","amsterdam",2020-09-09,55807,"De Baarsjes - Oud-West",52.36966,4.86203,"Private room in apartment","Private room",2,1,1,65,2,7,0,65,1950
"26","the-netherlands","amsterdam",2020-09-09,55868,"Zuid",52.35613,4.88515,"Entire apartment","Entire home/apt",4,2,2,149,4,21,0,149,4470
"27","the-netherlands","amsterdam",2020-09-09,58211,"Centrum-West",52.36916,4.88445,"Private room in townhouse","Private room",4,2,2,155,3,365,23,155,1085
"28","the-netherlands","amsterdam",2020-09-09,62015,"Oud-Oost",52.36445,4.93124,"Entire apartment","Entire home/apt",2,1,1,125,3,7,17,121.538461538462,1580
"29","the-netherlands","amsterdam",2020-09-09,62801,"Bos en Lommer",52.38459,4.85463,"Entire apartment","Entire home/apt",4,2,1,750,30,30,30,0,0
"30","the-netherlands","amsterdam",2020-09-09,64736,"De Baarsjes - Oud-West",52.36348,4.86783,"Houseboat","Entire home/apt",2,1,1,189,3,30,0,189,5670
"31","the-netherlands","amsterdam",2020-09-09,64769,"Centrum-Oost",52.36225,4.902,"Entire townhouse","Entire home/apt",4,3,6,450,4,1125,0,450,13500
"32","the-netherlands","amsterdam",2020-09-09,67841,"De Pijp - Rivierenbuurt",52.35472,4.89324,"Entire apartment","Entire home/apt",2,1,1,105.71,2,30,0,105.333333333333,3160
"33","the-netherlands","amsterdam",2020-09-09,68290,"Centrum-West",52.36887,4.89523,"Private room in apartment","Private room",2,1,2,158,3,30,0,157.266666666667,4718
"34","the-netherlands","amsterdam",2020-09-09,68873,"Centrum-West",52.3695,4.89556,"Private room in apartment","Private room",2,1,1,98,3,30,0,98.2,2946
"35","the-netherlands","amsterdam",2020-09-09,69042,"Centrum-West",52.37353,4.87691,"Room in bed and breakfast","Hotel room",2,1,1,162,3,365,0,163.033333333333,4891
"36","the-netherlands","amsterdam",2020-09-09,70598,"Noord-West",52.41433,4.92014,"Private room in house","Private room",2,1,1,40,1,15,29,40,40
"37","the-netherlands","amsterdam",2020-09-09,73208,"Zuid",52.35935,4.87672,"Entire apartment","Entire home/apt",4,2,0,220,5,1125,0,220,6600
"38","the-netherlands","amsterdam",2020-09-09,75382,"Oud-Oost",52.36482,4.92762,"Private room in apartment","Private room",3,1,2,105,3,90,0,105,3150
"39","the-netherlands","amsterdam",2020-09-09,75444,"Oud-Oost",52.36551,4.92848,"Private room in apartment","Private room",2,1,1,70,3,100,0,70,2100
"40","the-netherlands","amsterdam",2020-09-09,75499,"De Baarsjes - Oud-West",52.36145,4.87696,"Private room in apartment","Private room",2,1,1,115,4,30,15,115,1725
"41","the-netherlands","amsterdam",2020-09-09,76459,"De Baarsjes - Oud-West",52.36342,4.87558,"Private room in townhouse","Private room",2,1,2,115,4,31,21,115,1035
"42","the-netherlands","amsterdam",2020-09-09,76668,"Westerpark",52.38934,4.89089,"Room in bed and breakfast","Hotel room",4,2,2,165,3,90,0,165,4950
"43","the-netherlands","amsterdam",2020-09-09,80635,"Centrum-West",52.37876,4.89264,"Private room in townhouse","Private room",1,1,1,109,2,1125,0,109,3270
"44","the-netherlands","amsterdam",2020-09-09,82482,"Centrum-West",52.37026,4.88003,"Entire guesthouse","Entire home/apt",4,0,2,121,2,28,20,119,1190
"45","the-netherlands","amsterdam",2020-09-09,82748,"Centrum-West",52.37307,4.89343,"Entire apartment","Entire home/apt",4,1,2,249,3,365,29,249,249
"46","the-netherlands","amsterdam",2020-09-09,83814,"De Pijp - Rivierenbuurt",52.35632,4.88921,"Entire apartment","Entire home/apt",2,0,1,85,2,7,21,102,918
"47","the-netherlands","amsterdam",2020-09-09,84057,"De Baarsjes - Oud-West",52.36521,4.85136,"Room in bed and breakfast","Hotel room",2,1,1,127,3,60,27,126.666666666667,380
"48","the-netherlands","amsterdam",2020-09-09,91535,"De Pijp - Rivierenbuurt",52.35774,4.89647,"Private room in boat","Private room",2,1,1,95,1,18,0,95,2850
"49","the-netherlands","amsterdam",2020-09-09,96048,"Centrum-Oost",52.3727,4.90776,"Private room in bed and breakfast","Private room",2,1,2,107,1,365,19,132.545454545455,1458
"50","the-netherlands","amsterdam",2020-09-09,97221,"Slotervaart",52.3491,4.83611,"Private room in bed and breakfast","Private room",2,1,2,70,2,8,27,65,195
"51","the-netherlands","amsterdam",2020-09-09,107195,"Centrum-Oost",52.37007,4.9196,"Entire apartment","Entire home/apt",2,1,1,150,2,365,0,150,4500
"52","the-netherlands","amsterdam",2020-09-09,108890,"De Baarsjes - Oud-West",52.36083,4.85667,"Entire apartment","Entire home/apt",4,1,2,100,5,30,0,100,3000
"53","the-netherlands","amsterdam",2020-09-09,118097,"Centrum-West",52.36571,4.88464,"Private room in guest suite","Private room",2,1,0,71,4,120,19,70.0909090909091,771
"54","the-netherlands","amsterdam",2020-09-09,120872,"Bos en Lommer",52.38193,4.85541,"Entire apartment","Entire home/apt",4,1,1,99,2,21,0,99,2970
"55","the-netherlands","amsterdam",2020-09-09,130390,"De Pijp - Rivierenbuurt",52.35517,4.88969,"Private room in apartment","Private room",2,1,1,80,2,730,0,80,2400
"56","the-netherlands","amsterdam",2020-09-09,137026,"De Pijp - Rivierenbuurt",52.35361,4.90562,"Private room in townhouse","Private room",4,3,3,200,3,360,2,200,5600
"57","the-netherlands","amsterdam",2020-09-09,137901,"Zuid",52.34751,4.84963,"Houseboat","Entire home/apt",3,1,1,165,2,1125,0,165,4950
"58","the-netherlands","amsterdam",2020-09-09,141708,"Oostelijk Havengebied - Indische Buurt",52.36461,4.93892,"Entire apartment","Entire home/apt",3,2,2,145,4,30,0,145,4350
"59","the-netherlands","amsterdam",2020-09-09,148132,"De Baarsjes - Oud-West",52.3686,4.86487,"Private room in apartment","Private room",2,1,1,37,2,7,0,37,1110
"60","the-netherlands","amsterdam",2020-09-09,155548,"Oud-Oost",52.36528,4.9301,"Entire apartment","Entire home/apt",2,1,1,150,7,15,0,150,4500
"61","the-netherlands","amsterdam",2020-09-09,162467,"De Baarsjes - Oud-West",52.36368,4.85506,"Entire apartment","Entire home/apt",2,1,1,145,3,21,24,145,870
"62","the-netherlands","amsterdam",2020-09-09,165833,"De Baarsjes - Oud-West",52.37336,4.85754,"Entire apartment","Entire home/apt",4,3,4,112,2,5,5,112,2800
"63","the-netherlands","amsterdam",2020-09-09,168769,"Centrum-West",52.37956,4.89359,"Private room in townhouse","Private room",2,1,1,118,2,1124,0,117.666666666667,3530
"64","the-netherlands","amsterdam",2020-09-09,169356,"Centrum-West",52.38172,4.8831,"Entire condominium","Entire home/apt",2,1,1,156.75,7,13,12,165,2970
"65","the-netherlands","amsterdam",2020-09-09,170223,"Centrum-West",52.36991,4.88265,"Entire apartment","Entire home/apt",2,1,1,150,5,180,3,150,4050
"66","the-netherlands","amsterdam",2020-09-09,171054,"De Baarsjes - Oud-West",52.36916,4.86643,"Entire apartment","Entire home/apt",3,2,3,120,3,5,0,120,3600
"67","the-netherlands","amsterdam",2020-09-09,171498,"Zuid",52.3559,4.87919,"Entire apartment","Entire home/apt",4,3,2,249,2,1125,4,249,6474
"68","the-netherlands","amsterdam",2020-09-09,171631,"De Baarsjes - Oud-West",52.36339,4.85402,"Entire apartment","Entire home/apt",6,3,3,97,4,20,14,95,1520
"69","the-netherlands","amsterdam",2020-09-09,174592,"Centrum-Oost",52.36208,4.9101,"Entire apartment","Entire home/apt",2,1,1,170,2,31,0,170,5100
"70","the-netherlands","amsterdam",2020-09-09,175989,"De Baarsjes - Oud-West",52.35964,4.86713,"Entire apartment","Entire home/apt",4,1,2,250,2,30,28,250,500
"71","the-netherlands","amsterdam",2020-09-09,179528,"De Pijp - Rivierenbuurt",52.34332,4.89484,"Entire apartment","Entire home/apt",3,2,2,245,21,100,8,245,5390
"72","the-netherlands","amsterdam",2020-09-09,182839,"Oud-Noord",52.38624,4.90067,"Entire apartment","Entire home/apt",2,2,2,125,30,365,0,125,3750
"73","the-netherlands","amsterdam",2020-09-09,188347,"De Baarsjes - Oud-West",52.36824,4.85321,"Private room in apartment","Private room",2,1,2,50,1,90,25,46.4,232
"74","the-netherlands","amsterdam",2020-09-09,189754,"Centrum-West",52.37433,4.89247,"Private room in bed and breakfast","Private room",4,1,3,115,2,365,14,113.875,1822
"75","the-netherlands","amsterdam",2020-09-09,193038,"Centrum-Oost",52.36057,4.89671,"Private room in loft","Private room",2,1,1,75.57,3,31,22,76,608
"76","the-netherlands","amsterdam",2020-09-09,198307,"Centrum-West",52.38393,4.89237,"Entire apartment","Entire home/apt",2,1,1,129,3,1125,0,129,3870
"77","the-netherlands","amsterdam",2020-09-09,199844,"Westerpark",52.38351,4.87573,"Entire apartment","Entire home/apt",3,1,2,99,5,30,0,99,2970
"78","the-netherlands","amsterdam",2020-09-09,200461,"De Baarsjes - Oud-West",52.35931,4.86111,"Entire apartment","Entire home/apt",2,1,5,71,5,30,10,71,1420
"79","the-netherlands","amsterdam",2020-09-09,203658,"Zuid",52.34744,4.86886,"Entire apartment","Entire home/apt",4,3,4,284,3,60,0,284,8520
"80","the-netherlands","amsterdam",2020-09-09,205759,"De Baarsjes - Oud-West",52.36889,4.86429,"Entire apartment","Entire home/apt",2,1,1,99,1,730,0,99,2970
"81","the-netherlands","amsterdam",2020-09-09,212050,"De Baarsjes - Oud-West",52.36895,4.86452,"Entire apartment","Entire home/apt",4,2,3,246,3,365,0,246,7380
"82","the-netherlands","amsterdam",2020-09-09,213721,"Zuid",52.35165,4.84653,"Entire apartment","Entire home/apt",2,1,1,151,2,30,0,150.6,4518
"83","the-netherlands","amsterdam",2020-09-09,214531,"Centrum-West",52.37169,4.89446,"Private room in apartment","Private room",3,1,2,98,3,50,12,104,1872
"84","the-netherlands","amsterdam",2020-09-09,217692,"De Pijp - Rivierenbuurt",52.33762,4.8936,"Entire apartment","Entire home/apt",4,2,3,157,3,60,0,157.5,4725
"85","the-netherlands","amsterdam",2020-09-09,219276,"Centrum-West",52.36891,4.8897,"Private room in guest suite","Private room",2,1,1,245,2,760,23,245,1715
"86","the-netherlands","amsterdam",2020-09-09,222516,"De Baarsjes - Oud-West",52.3611,4.85894,"Entire apartment","Entire home/apt",2,1,1,119,3,14,0,119,3570
"87","the-netherlands","amsterdam",2020-09-09,226121,"De Baarsjes - Oud-West",52.35957,4.86589,"Entire apartment","Entire home/apt",3,1,2,135,4,1125,20,135,1350
"88","the-netherlands","amsterdam",2020-09-09,230710,"Centrum-West",52.37591,4.87807,"Entire condominium","Entire home/apt",4,2,2,125,14,60,0,125,3750
"89","the-netherlands","amsterdam",2020-09-09,245927,"Centrum-West",52.36791,4.88809,"Private room in guest suite","Private room",4,2,3,120.29,2,180,15,139.333333333333,2090
"90","the-netherlands","amsterdam",2020-09-09,247805,"De Baarsjes - Oud-West",52.36707,4.87348,"Private room in apartment","Private room",2,1,0,122,2,365,23,123.428571428571,864
"91","the-netherlands","amsterdam",2020-09-09,250751,"Oostelijk Havengebied - Indische Buurt",52.3661,4.93299,"Entire apartment","Entire home/apt",2,1,1,79,4,50,0,79,2370
"92","the-netherlands","amsterdam",2020-09-09,252080,"Centrum-Oost",52.36961,4.90982,"Entire house","Entire home/apt",4,2,2,385,4,30,0,385,11550
"93","the-netherlands","amsterdam",2020-09-09,254104,"Centrum-Oost",52.36513,4.90837,"Private room in bed and breakfast","Private room",2,1,1,149,2,21,24,149,894
"94","the-netherlands","amsterdam",2020-09-09,254800,"Centrum-West",52.37131,4.88206,"Entire apartment","Entire home/apt",2,1,1,296,3,30,0,292.666666666667,8780
"95","the-netherlands","amsterdam",2020-09-09,255809,"De Pijp - Rivierenbuurt",52.34472,4.88613,"Private room in apartment","Private room",4,2,2,150,2,365,29,150,150
"96","the-netherlands","amsterdam",2020-09-09,256670,"De Baarsjes - Oud-West",52.35941,4.85995,"Entire apartment","Entire home/apt",5,4,6,250,5,30,0,250,7500
"97","the-netherlands","amsterdam",2020-09-09,258273,"De Pijp - Rivierenbuurt",52.3542,4.8916,"Entire apartment","Entire home/apt",4,1,1,8000,30,30,30,0,0
"98","the-netherlands","amsterdam",2020-09-09,262394,"Zuid",52.35519,4.85117,"Private room in apartment","Private room",2,1,1,88,3,30,0,88,2640
"99","the-netherlands","amsterdam",2020-09-09,265349,"De Baarsjes - Oud-West",52.36048,4.86345,"Entire apartment","Entire home/apt",2,1,1,85,2,21,0,85,2550
"100","the-netherlands","amsterdam",2020-09-09,270839,"Bos en Lommer",52.37745,4.85994,"Private room in apartment","Private room",2,1,1,51,3,30,23,51.7142857142857,362
"101","the-netherlands","amsterdam",2020-09-09,272597,"Zuid",52.34633,4.85629,"Entire apartment","Entire home/apt",2,1,1,145,5,30,0,145,4350
"102","the-netherlands","amsterdam",2020-09-09,274688,"Bos en Lommer",52.37843,4.85484,"Entire condominium","Entire home/apt",2,1,1,125,2,15,29,125,125
"103","the-netherlands","amsterdam",2020-09-09,274706,"Centrum-Oost",52.36427,4.88523,"Entire apartment","Entire home/apt",4,2,2,200,3,40,1,200,5800
"104","the-netherlands","amsterdam",2020-09-09,277011,"De Baarsjes - Oud-West",52.3583,4.85909,"Entire apartment","Entire home/apt",2,1,1,125,4,760,0,125,3750
"105","the-netherlands","amsterdam",2020-09-09,282269,"Zuid",52.35017,4.85255,"Entire apartment","Entire home/apt",3,2,3,116,10,365,0,116.333333333333,3490
"106","the-netherlands","amsterdam",2020-09-09,283170,"Zuid",52.35353,4.87514,"Entire apartment","Entire home/apt",12,5,12,864,2,90,30,0,0
"107","the-netherlands","amsterdam",2020-09-09,283621,"Centrum-West",52.38057,4.88565,"Entire apartment","Entire home/apt",4,2,3,292.86,7,180,0,240.9,7227
"108","the-netherlands","amsterdam",2020-09-09,286374,"Geuzenveld - Slotermeer",52.37899,4.83494,"Entire apartment","Entire home/apt",4,1,1,95,4,28,0,95,2850
"109","the-netherlands","amsterdam",2020-09-09,286500,"Centrum-West",52.37561,4.9,"Private room in apartment","Private room",2,1,1,73,3,365,13,71.1764705882353,1210
"110","the-netherlands","amsterdam",2020-09-09,288967,"De Baarsjes - Oud-West",52.36192,4.85551,"Private room in bed and breakfast","Private room",3,1,3,32.86,2,16,14,34.0625,545
"111","the-netherlands","amsterdam",2020-09-09,289071,"Centrum-West",52.38037,4.88021,"Private room in houseboat","Private room",2,1,1,91.43,3,22,17,91.5384615384615,1190
"112","the-netherlands","amsterdam",2020-09-09,290701,"Centrum-West",52.37561,4.9,"Private room in apartment","Private room",2,1,1,73,3,365,5,72.8,1820
"113","the-netherlands","amsterdam",2020-09-09,291637,"Watergraafsmeer",52.35251,4.94338,"Private room in house","Private room",2,1,1,80,2,31,0,80,2400
"114","the-netherlands","amsterdam",2020-09-09,291752,"Oud-Oost",52.35279,4.91256,"Private room in apartment","Private room",2,1,1,105,3,1125,30,0,0
"115","the-netherlands","amsterdam",2020-09-09,293337,"Oud-Noord",52.38171,4.9144,"Private room in apartment","Private room",2,1,1,115,7,14,0,115,3450
"116","the-netherlands","amsterdam",2020-09-09,293514,"Oud-Noord",52.38744,4.9096,"Entire house","Entire home/apt",3,2,3,74,1,365,0,74,2220
"117","the-netherlands","amsterdam",2020-09-09,294453,"Bos en Lommer",52.37988,4.85711,"Entire apartment","Entire home/apt",2,0,1,113,2,99,0,113,3390
"118","the-netherlands","amsterdam",2020-09-09,297220,"De Pijp - Rivierenbuurt",52.35755,4.90144,"Entire apartment","Entire home/apt",2,1,1,130,6,10,12,128.777777777778,2318
"119","the-netherlands","amsterdam",2020-09-09,301220,"Centrum-West",52.37154,4.87596,"Entire apartment","Entire home/apt",4,1,2,125,3,25,0,125,3750
"120","the-netherlands","amsterdam",2020-09-09,302426,"Centrum-West",52.37997,4.88707,"Entire apartment","Entire home/apt",5,2,3,112,5,1125,0,112,3360
"121","the-netherlands","amsterdam",2020-09-09,304082,"Centrum-West",52.37075,4.89787,"Private room in bed and breakfast","Private room",2,1,2,96,2,1125,8,109.227272727273,2403
"122","the-netherlands","amsterdam",2020-09-09,304143,"Centrum-Oost",52.36377,4.91831,"Boat","Entire home/apt",2,1,1,95,3,30,0,95,2850
"123","the-netherlands","amsterdam",2020-09-09,304189,"Centrum-West",52.37094,4.87654,"Entire apartment","Entire home/apt",3,1,1,145,2,1125,0,132.733333333333,3982
"124","the-netherlands","amsterdam",2020-09-09,305809,"Westerpark",52.38448,4.87116,"Entire apartment","Entire home/apt",4,1,4,275,1,25,28,275,550
"125","the-netherlands","amsterdam",2020-09-09,306852,"Centrum-Oost",52.35955,4.8979,"Entire apartment","Entire home/apt",4,2,2,186,3,21,15,180,2700
"126","the-netherlands","amsterdam",2020-09-09,307497,"Westerpark",52.39235,4.88601,"Boat","Entire home/apt",16,10,16,250,2,30,23,357.857142857143,2505
"127","the-netherlands","amsterdam",2020-09-09,307621,"Centrum-Oost",52.35843,4.89667,"Entire apartment","Entire home/apt",2,1,1,125,3,21,15,125,1875
"128","the-netherlands","amsterdam",2020-09-09,308028,"Centrum-Oost",52.35853,4.89751,"Private room in apartment","Private room",2,1,1,77,3,10,23,80.7142857142857,565
"129","the-netherlands","amsterdam",2020-09-09,309436,"Oud-Noord",52.39992,4.92,"Entire villa","Entire home/apt",2,1,2,175,2,21,0,175,5250
"130","the-netherlands","amsterdam",2020-09-09,310722,"De Baarsjes - Oud-West",52.35901,4.8644,"Entire apartment","Entire home/apt",2,1,1,169,2,130,0,169,5070
"131","the-netherlands","amsterdam",2020-09-09,311124,"Centrum-West",52.37143,4.87667,"Entire apartment","Entire home/apt",2,1,1,230,3,666,23,230,1610
"132","the-netherlands","amsterdam",2020-09-09,311584,"De Baarsjes - Oud-West",52.36684,4.87676,"Entire apartment","Entire home/apt",2,1,1,95,3,30,0,95,2850
"133","the-netherlands","amsterdam",2020-09-09,314235,"De Pijp - Rivierenbuurt",52.35718,4.89654,"Entire apartment","Entire home/apt",2,1,1,150,3,18,0,150,4500
"134","the-netherlands","amsterdam",2020-09-09,314673,"De Pijp - Rivierenbuurt",52.34143,4.89142,"Entire apartment","Entire home/apt",2,1,1,199,2,11250,0,199,5970
"135","the-netherlands","amsterdam",2020-09-09,319985,"De Pijp - Rivierenbuurt",52.35729,4.90163,"Entire apartment","Entire home/apt",4,1,2,114,2,90,15,114.4,1716
"136","the-netherlands","amsterdam",2020-09-09,320689,"Zuid",52.34919,4.85889,"Entire apartment","Entire home/apt",4,2,2,88,1,7,0,88,2640
"137","the-netherlands","amsterdam",2020-09-09,327285,"De Pijp - Rivierenbuurt",52.3555,4.89215,"Private room in townhouse","Private room",4,1,4,99,3,1125,21,105,945
"138","the-netherlands","amsterdam",2020-09-09,331946,"De Baarsjes - Oud-West",52.36182,4.85699,"Entire loft","Entire home/apt",4,4,4,220,2,14,0,220,6600
"139","the-netherlands","amsterdam",2020-09-09,340994,"Centrum-Oost",52.36884,4.90648,"Entire apartment","Entire home/apt",2,1,1,150,4,30,0,150,4500
"140","the-netherlands","amsterdam",2020-09-09,342540,"Watergraafsmeer",52.35584,4.9335,"Private room in condominium","Private room",2,1,1,85,2,1125,0,85,2550
"141","the-netherlands","amsterdam",2020-09-09,343094,"Oud-Oost",52.35549,4.90852,"Private room in townhouse","Private room",2,1,1,60,4,30,8,59.6818181818182,1313
"142","the-netherlands","amsterdam",2020-09-09,345397,"De Pijp - Rivierenbuurt",52.35711,4.90391,"Entire apartment","Entire home/apt",4,2,3,169,2,19,0,169,5070
"143","the-netherlands","amsterdam",2020-09-09,350271,"IJburg - Zeeburgereiland",52.36076,4.98876,"Boat","Entire home/apt",4,3,3,395,7,365,23,395,2765
"144","the-netherlands","amsterdam",2020-09-09,357980,"De Baarsjes - Oud-West",52.36545,4.8753,"Entire townhouse","Entire home/apt",4,4,4,251,2,1125,6,245,5880
"145","the-netherlands","amsterdam",2020-09-09,361342,"Centrum-West",52.37962,4.8945,"Entire serviced apartment","Entire home/apt",2,2,3,209,7,1125,30,0,0
"146","the-netherlands","amsterdam",2020-09-09,362458,"Centrum-Oost",52.37021,4.93007,"Entire apartment","Entire home/apt",2,1,1,99,6,30,0,99,2970
"147","the-netherlands","amsterdam",2020-09-09,364728,"Centrum-Oost",52.37102,4.93062,"Entire apartment","Entire home/apt",4,2,3,98,2,90,2,109.892857142857,3077
"148","the-netherlands","amsterdam",2020-09-09,367107,"Centrum-Oost",52.36248,4.90204,"Entire apartment","Entire home/apt",2,1,1,300,3,11,29,300,300
"149","the-netherlands","amsterdam",2020-09-09,367491,"De Baarsjes - Oud-West",52.36594,4.87807,"Entire apartment","Entire home/apt",2,1,1,161,3,10,7,161,3703
"150","the-netherlands","amsterdam",2020-09-09,378523,"Centrum-Oost",52.37213,4.90379,"Boat","Entire home/apt",2,1,1,237,2,30,27,220,660
"151","the-netherlands","amsterdam",2020-09-09,379885,"Oud-Oost",52.35466,4.90763,"Private room in houseboat","Private room",2,1,1,149,3,1125,30,0,0
"152","the-netherlands","amsterdam",2020-09-09,384909,"Centrum-West",52.37393,4.87793,"Entire loft","Entire home/apt",3,1,1,250,2,100,0,250,7500
"153","the-netherlands","amsterdam",2020-09-09,387644,"Westerpark",52.37927,4.8775,"Entire apartment","Entire home/apt",4,2,2,295,4,13,0,295,8850
"154","the-netherlands","amsterdam",2020-09-09,390894,"Centrum-West",52.3717,4.87729,"Entire apartment","Entire home/apt",3,1,2,225,1,1125,30,0,0
"155","the-netherlands","amsterdam",2020-09-09,396125,"Centrum-West",52.37824,4.88532,"Private room in apartment","Private room",2,1,1,85,3,7,0,85,2550
"156","the-netherlands","amsterdam",2020-09-09,402353,"Watergraafsmeer",52.35338,4.93407,"Entire apartment","Entire home/apt",2,1,1,101,2,1125,16,133.642857142857,1871
"157","the-netherlands","amsterdam",2020-09-09,406794,"Oud-Oost",52.36131,4.92579,"Entire house","Entire home/apt",4,2,3,133,2,1125,0,134,4020
"158","the-netherlands","amsterdam",2020-09-09,408794,"De Baarsjes - Oud-West",52.35971,4.86177,"Entire apartment","Entire home/apt",3,1,2,199,20,20,0,199,5970
"159","the-netherlands","amsterdam",2020-09-09,414865,"Zuid",52.35099,4.84665,"Entire apartment","Entire home/apt",2,1,1,98,4,30,0,98,2940
"160","the-netherlands","amsterdam",2020-09-09,414917,"Centrum-Oost",52.363,4.89917,"Entire apartment","Entire home/apt",4,2,3,280,180,365,23,280,1960
"161","the-netherlands","amsterdam",2020-09-09,415619,"Oostelijk Havengebied - Indische Buurt",52.36958,4.93516,"Entire apartment","Entire home/apt",3,1,1,145,2,30,27,145,435
"162","the-netherlands","amsterdam",2020-09-09,418098,"De Baarsjes - Oud-West",52.36872,4.86022,"Entire apartment","Entire home/apt",4,2,2,185,3,3,0,185,5550
"163","the-netherlands","amsterdam",2020-09-09,422044,"Centrum-West",52.37964,4.89442,"Entire apartment","Entire home/apt",3,3,5,253,7,1124,30,0,0
"164","the-netherlands","amsterdam",2020-09-09,431635,"Bos en Lommer",52.37853,4.85573,"Entire apartment","Entire home/apt",2,2,1,45,4,7,0,45,1350
"165","the-netherlands","amsterdam",2020-09-09,432233,"Centrum-Oost",52.36177,4.88744,"Entire apartment","Entire home/apt",2,1,1,304,2,100,28,307.5,615
"166","the-netherlands","amsterdam",2020-09-09,434097,"Centrum-Oost",52.36409,4.92208,"Private room in apartment","Private room",2,1,1,108,2,10,13,101,1717
"167","the-netherlands","amsterdam",2020-09-09,437757,"De Pijp - Rivierenbuurt",52.35298,4.90512,"Entire apartment","Entire home/apt",2,1,1,109,3,7,14,109,1744
