"","country","city","date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"37","portugal","porto",2020-09-19,208147,"Fornelo e Vairão",41.32667,-8.65956,"Private room in house","Private room",2,1,2,30,4,730,0,30,900
"38","portugal","porto",2020-09-19,234655,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14961,-8.61987,"Entire apartment","Entire home/apt",4,1,2,57,2,540,24,56.3333333333333,338
"39","portugal","porto",2020-09-19,241573,"Bonfim",41.14776,-8.60194,"Entire apartment","Entire home/apt",5,2,4,70,2,365,17,70.2307692307692,913
"40","portugal","porto",2020-09-19,241574,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14645,-8.60293,"Entire apartment","Entire home/apt",3,1,2,57,2,365,2,56.1785714285714,1573
"41","portugal","porto",2020-09-19,241742,"Bonfim",41.14831,-8.6004,"Entire apartment","Entire home/apt",5,2,3,73,2,365,20,77,770
"42","portugal","porto",2020-09-19,241743,"Bonfim",41.14654,-8.59991,"Entire apartment","Entire home/apt",3,1,2,49,2,365,12,51.9444444444444,935
"43","portugal","porto",2020-09-19,248537,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14765,-8.61876,"Entire apartment","Entire home/apt",4,1,1,70,3,365,30,0,0
"44","portugal","porto",2020-09-19,250828,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1464,-8.60216,"Entire apartment","Entire home/apt",5,2,2,59,1,365,29,55,55
"45","portugal","porto",2020-09-19,264087,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15075,-8.6217,"Entire apartment","Entire home/apt",3,1,2,65,3,30,9,58.3333333333333,1225
"46","portugal","porto",2020-09-19,265819,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1605,-8.6327,"Entire apartment","Entire home/apt",4,1,1,69,3,365,26,69,276
"47","portugal","porto",2020-09-19,266970,"Avintes",41.11834,-8.54862,"Entire house","Entire home/apt",4,2,2,60,7,365,0,60,1800
"48","portugal","porto",2020-09-19,270094,"Lordelo do Ouro e Massarelos",41.15906,-8.63666,"Entire apartment","Entire home/apt",2,1,1,50,3,31,6,50,1200
"49","portugal","porto",2020-09-19,273345,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14663,-8.60385,"Entire apartment","Entire home/apt",4,1,2,51,2,1125,16,53.4285714285714,748
"50","portugal","porto",2020-09-19,278886,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14653,-8.6023,"Entire apartment","Entire home/apt",4,1,2,64,2,365,15,59.6666666666667,895
"51","portugal","porto",2020-09-19,313017,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14128,-8.61178,"Entire apartment","Entire home/apt",4,2,2,68,1,1825,0,68,2040
"52","portugal","porto",2020-09-19,313541,"Lordelo do Ouro e Massarelos",41.15264,-8.62168,"Entire house","Entire home/apt",9,4,6,271,2,30,0,271.333333333333,8140
"53","portugal","porto",2020-09-19,317546,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14321,-8.61676,"Entire apartment","Entire home/apt",4,2,2,84,3,1124,0,84,2520
"54","portugal","porto",2020-09-19,322277,"Alvarenga",40.96872,-8.164,"Entire cottage","Entire home/apt",6,3,4,142.86,2,30,23,135.714285714286,950
"55","portugal","porto",2020-09-19,322467,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15466,-8.61585,"Private room in house","Private room",4,1,3,59,2,30,30,0,0
"56","portugal","porto",2020-09-19,327891,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14116,-8.61412,"Entire apartment","Entire home/apt",4,1,2,88,1,365,0,84.4,2532
"57","portugal","porto",2020-09-19,341213,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1412,-8.61407,"Entire apartment","Entire home/apt",4,0,2,119,1,365,0,107.133333333333,3214
"58","portugal","porto",2020-09-19,366442,"Vila do Conde",41.36886,-8.75795,"Entire apartment","Entire home/apt",4,2,2,60,5,50,29,60,60
"59","portugal","porto",2020-09-19,366590,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14386,-8.61667,"Entire apartment","Entire home/apt",3,1,2,63,3,1124,0,63,1890
"60","portugal","porto",2020-09-19,383641,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15466,-8.61585,"Private room in house","Private room",4,1,3,58,2,30,30,0,0
"61","portugal","porto",2020-09-19,386984,"Cete",41.17447,-8.35492,"Entire townhouse","Entire home/apt",4,1,1,57,3,60,0,57,1710
"62","portugal","porto",2020-09-19,387383,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15989,-8.60905,"Entire apartment","Entire home/apt",4,2,2,65,3,30,15,65.5333333333333,983
"63","portugal","porto",2020-09-19,393987,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14285,-8.6054,"Entire condominium","Entire home/apt",6,2,4,49,2,30,20,49,490
"64","portugal","porto",2020-09-19,399584,"São Pedro Fins",41.25363,-8.54319,"Entire house","Entire home/apt",7,3,5,140,3,1125,23,140,980
"65","portugal","porto",2020-09-19,400097,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15389,-8.60342,"Entire apartment","Entire home/apt",3,0,2,40,3,30,30,0,0
"66","portugal","porto",2020-09-19,400129,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1524,-8.60596,"Entire apartment","Entire home/apt",3,0,2,40,3,30,30,0,0
"67","portugal","porto",2020-09-19,400134,"Bonfim",41.15215,-8.60375,"Entire apartment","Entire home/apt",4,0,4,50,3,30,30,0,0
"68","portugal","porto",2020-09-19,403114,"Santa Marinha e São Pedro da Afurada",41.13888,-8.61497,"Entire apartment","Entire home/apt",4,1,1,110,1,1125,14,110,1760
"69","portugal","porto",2020-09-19,404688,"Melres e Medas",41.07471,-8.41248,"Entire house","Entire home/apt",9,4,6,150,2,30,27,150,450
"70","portugal","porto",2020-09-19,424705,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14267,-8.61718,"Entire apartment","Entire home/apt",4,2,2,70,3,1124,0,70,2100
"71","portugal","porto",2020-09-19,429790,"Matosinhos e Leça da Palmeira",41.20043,-8.70667,"Entire apartment","Entire home/apt",3,1,1,35,2,1125,7,35,805
"72","portugal","porto",2020-09-19,437772,"Vila do Conde",41.37035,-8.762,"Entire apartment","Entire home/apt",10,3,5,47,2,350,15,45.0666666666667,676
"73","portugal","porto",2020-09-19,447188,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14499,-8.60876,"Entire apartment","Entire home/apt",6,4,5,63,2,1120,30,0,0
"74","portugal","porto",2020-09-19,450872,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14225,-8.61316,"Entire apartment","Entire home/apt",4,1,2,27,2,1125,13,29.4117647058824,500
"75","portugal","porto",2020-09-19,457924,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1561,-8.60962,"Entire apartment","Entire home/apt",2,1,0,43,2,14,30,0,0
"76","portugal","porto",2020-09-19,485699,"Vila do Conde",41.34521,-8.7508,"Entire apartment","Entire home/apt",4,1,3,80,3,180,27,80,240
"77","portugal","porto",2020-09-19,486268,"Alfena",41.23578,-8.52927,"Entire villa","Entire home/apt",10,5,7,299,3,60,30,0,0
"78","portugal","porto",2020-09-19,487653,"Vila do Conde",41.35115,-8.74867,"Entire apartment","Entire home/apt",6,4,5,80,2,1125,30,0,0
"79","portugal","porto",2020-09-19,496647,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1441,-8.61759,"Entire apartment","Entire home/apt",3,2,3,67,3,1124,0,67,2010
"80","portugal","porto",2020-09-19,502059,"Ramalde",41.16693,-8.63799,"Private room in house","Private room",2,1,1,45,1,30,0,45,1350
"81","portugal","porto",2020-09-19,510404,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15605,-8.60928,"Private room in apartment","Private room",2,1,1,25,3,75,28,25,50
"82","portugal","porto",2020-09-19,518534,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14002,-8.61519,"Entire apartment","Entire home/apt",4,1,2,85,1,365,29,95,95
"83","portugal","porto",2020-09-19,530311,"Santa Marinha e São Pedro da Afurada",41.13501,-8.61047,"Entire apartment","Entire home/apt",5,3,4,90,3,1125,30,0,0
"84","portugal","porto",2020-09-19,538055,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15061,-8.62086,"Room in boutique hotel","Private room",2,1,2,120,1,1125,24,113.333333333333,680
"85","portugal","porto",2020-09-19,538059,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15065,-8.62109,"Room in boutique hotel","Private room",2,1,1,80,1,1125,0,80,2400
"86","portugal","porto",2020-09-19,538061,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14921,-8.61951,"Room in boutique hotel","Private room",2,1,2,100,1,1125,25,100,500
"87","portugal","porto",2020-09-19,538062,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15004,-8.61974,"Room in boutique hotel","Private room",2,1,2,120,1,1125,19,107.272727272727,1180
"88","portugal","porto",2020-09-19,538064,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14909,-8.62093,"Room in boutique hotel","Private room",2,1,1,115,1,1125,28,115,230
"89","portugal","porto",2020-09-19,538066,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15002,-8.61969,"Room in boutique hotel","Private room",2,1,1,100,1,1125,16,100,1400
"90","portugal","porto",2020-09-19,538069,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15052,-8.62127,"Room in boutique hotel","Private room",2,1,2,100,1,1125,11,100,1900
"91","portugal","porto",2020-09-19,563465,"Ermesinde",41.2234,-8.54421,"Private room in house","Private room",4,1,4,65,7,30,30,0,0
"92","portugal","porto",2020-09-19,565255,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15396,-8.60421,"Private room in house","Private room",2,1,4,39,2,15,30,0,0
"93","portugal","porto",2020-09-19,571382,"Matosinhos e Leça da Palmeira",41.1898,-8.6983,"Entire apartment","Entire home/apt",6,3,4,39,2,365,0,39,1170
"94","portugal","porto",2020-09-19,577242,"Argoncilhe",41.02448,-8.53994,"Entire house","Entire home/apt",8,4,4,120,5,1125,17,107.692307692308,1400
"95","portugal","porto",2020-09-19,579745,"Aldoar, Foz do Douro e Nevogilde",41.15384,-8.67886,"Entire apartment","Entire home/apt",4,1,1,75,2,60,19,75,825
"96","portugal","porto",2020-09-19,581356,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14443,-8.61755,"Entire apartment","Entire home/apt",4,0,2,49,2,360,16,57.7142857142857,808
"97","portugal","porto",2020-09-19,581402,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,"Private room in house","Private room",5,1,4,51,1,365,0,51.3333333333333,1540
"98","portugal","porto",2020-09-19,582405,"Bonfim",41.15819,-8.60128,"Entire apartment","Entire home/apt",6,3,5,45,4,364,7,45,1035
"99","portugal","porto",2020-09-19,590448,"Bonfim",41.15147,-8.59746,"Entire townhouse","Entire home/apt",6,2,4,144,120,150,29,160,160
"100","portugal","porto",2020-09-19,598806,"Bonfim",41.14703,-8.59516,"Entire apartment","Entire home/apt",2,1,1,37,2,40,29,37,37
"101","portugal","porto",2020-09-19,600573,"Matosinhos e Leça da Palmeira",41.17983,-8.68151,"Entire apartment","Entire home/apt",4,1,1,55,3,90,0,55,1650
"102","portugal","porto",2020-09-19,600805,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14868,-8.61117,"Private room in hostel","Private room",3,1,3,76,2,1125,30,0,0
"103","portugal","porto",2020-09-19,600816,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15068,-8.61176,"Private room in hostel","Private room",3,1,3,86,1,1125,30,0,0
"104","portugal","porto",2020-09-19,604702,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15667,-8.62764,"Entire house","Entire home/apt",4,2,4,75,2,365,20,75,750
"105","portugal","porto",2020-09-19,605605,"Vila do Conde",41.35313,-8.74471,"Entire loft","Entire home/apt",6,3,3,65,2,365,21,65,585
"106","portugal","porto",2020-09-19,605951,"Paranhos",41.16891,-8.58814,"Entire house","Entire home/apt",12,6,9,200,2,1125,0,200,6000
"107","portugal","porto",2020-09-19,608281,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15286,-8.6069,"Entire apartment","Entire home/apt",12,7,9,198.4,2,1125,25,228,1140
"108","portugal","porto",2020-09-19,609453,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,"Private room in house","Private room",2,1,1,51,1,1125,0,51.3333333333333,1540
"109","portugal","porto",2020-09-19,609455,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,"Private room in house","Private room",2,1,1,51,1,1125,0,51.3333333333333,1540
"110","portugal","porto",2020-09-19,613792,"Gulpilhares e Valadares",41.07648,-8.65492,"Entire guesthouse","Entire home/apt",2,1,1,32,3,180,30,0,0
"111","portugal","porto",2020-09-19,619218,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15448,-8.61451,"Entire house","Entire home/apt",1,1,1,25,2,60,13,25,425
"112","portugal","porto",2020-09-19,620462,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14175,-8.61355,"Entire apartment","Entire home/apt",5,1,3,69,2,1125,30,0,0
"113","portugal","porto",2020-09-19,621663,"Vila do Conde",41.35519,-8.74315,"Entire loft","Entire home/apt",6,3,3,65,2,365,15,65,975
"114","portugal","porto",2020-09-19,621980,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15448,-8.61451,"Entire house","Entire home/apt",1,1,1,25,2,60,19,25,275
"115","portugal","porto",2020-09-19,627273,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14125,-8.61477,"Entire apartment","Entire home/apt",4,1,2,110,1,1125,21,110.555555555556,995
"116","portugal","porto",2020-09-19,628004,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14076,-8.61612,"Entire apartment","Entire home/apt",4,1,2,110,1,1125,20,110,1100
"117","portugal","porto",2020-09-19,628606,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15587,-8.60825,"Entire loft","Entire home/apt",2,1,1,35,2,1125,29,35,35
"118","portugal","porto",2020-09-19,631014,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14907,-8.60905,"Private room in apartment","Private room",2,1,1,25,3,31,10,18,360
"119","portugal","porto",2020-09-19,640344,"Aldoar, Foz do Douro e Nevogilde",41.14692,-8.66808,"Entire serviced apartment","Entire home/apt",2,1,3,65,2,360,30,0,0
"120","portugal","porto",2020-09-19,648700,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14091,-8.61702,"Entire apartment","Entire home/apt",4,1,1,70,3,1125,0,63.6666666666667,1910
"121","portugal","porto",2020-09-19,659341,"Santa Marinha e São Pedro da Afurada",41.13532,-8.6077,"Entire apartment","Entire home/apt",6,2,4,40,2,30,16,40.1428571428571,562
"122","portugal","porto",2020-09-19,663607,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15877,-8.63211,"Entire apartment","Entire home/apt",4,1,2,56,4,15,28,55,110
"123","portugal","porto",2020-09-19,681306,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14274,-8.61583,"Entire apartment","Entire home/apt",4,1,1,61,1,60,28,60,120
"124","portugal","porto",2020-09-19,681307,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14318,-8.61612,"Entire apartment","Entire home/apt",6,3,4,95,1,60,3,99.7037037037037,2692
"125","portugal","porto",2020-09-19,691479,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14094,-8.61659,"Entire loft","Entire home/apt",6,3,5,120,2,90,20,124,1240
"126","portugal","porto",2020-09-19,692042,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14002,-8.61518,"Entire apartment","Entire home/apt",4,1,2,91,1,365,28,93,186
"127","portugal","porto",2020-09-19,693426,"Matosinhos e Leça da Palmeira",41.17473,-8.68521,"Entire apartment","Entire home/apt",8,4,5,94,4,30,23,110,770
"128","portugal","porto",2020-09-19,695656,"Santa Marinha e São Pedro da Afurada",41.13899,-8.61608,"Entire apartment","Entire home/apt",4,1,1,100,1,1125,24,100,600
"129","portugal","porto",2020-09-19,696324,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,"Entire apartment","Entire home/apt",4,2,2,120,2,90,30,0,0
"130","portugal","porto",2020-09-19,703873,"Oliveira do Douro",41.13179,-8.60276,"Private room in condominium","Private room",2,1,1,30,2,1125,29,30,30
"131","portugal","porto",2020-09-19,708484,"Ramalde",41.17626,-8.62912,"Private room in apartment","Private room",2,1,0,13,1,15,0,13,390
"132","portugal","porto",2020-09-19,710729,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14002,-8.61518,"Entire apartment","Entire home/apt",2,1,1,42,1,365,30,0,0
"133","portugal","porto",2020-09-19,711159,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14582,-8.61239,"Entire apartment","Entire home/apt",2,1,1,30,2,1125,4,30,780
"134","portugal","porto",2020-09-19,727402,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14417,-8.61133,"Entire apartment","Entire home/apt",4,1,2,40,2,1125,0,40,1200
"135","portugal","porto",2020-09-19,729328,"Santa Marinha e São Pedro da Afurada",41.13561,-8.62397,"Entire apartment","Entire home/apt",4,2,4,46,3,365,26,45,180
"136","portugal","porto",2020-09-19,735736,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15583,-8.62387,"Entire apartment","Entire home/apt",6,2,5,67,2,1125,28,67,134
"137","portugal","porto",2020-09-19,736472,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15583,-8.62387,"Entire apartment","Entire home/apt",6,2,5,59,3,1125,26,59,236
"138","portugal","porto",2020-09-19,738602,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14581,-8.61272,"Entire apartment","Entire home/apt",7,2,5,65,2,365,20,65,650
"139","portugal","porto",2020-09-19,743776,"Póvoa de Varzim, Beiriz e Argivai",41.37895,-8.76649,"Entire apartment","Entire home/apt",4,2,3,98,3,150,19,98,1078
"140","portugal","porto",2020-09-19,746214,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,"Private room in house","Private room",5,1,4,51,2,1124,0,51.3333333333333,1540
"141","portugal","porto",2020-09-19,748133,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14688,-8.61333,"Entire apartment","Entire home/apt",4,1,3,50,2,30,30,0,0
"142","portugal","porto",2020-09-19,748261,"Lordelo do Ouro e Massarelos",41.14996,-8.62323,"Private room in apartment","Private room",4,1,3,81.43,2,60,7,89.3478260869565,2055
"143","portugal","porto",2020-09-19,749496,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,"Entire house","Entire home/apt",12,4,9,257,2,1124,0,256,7680
"144","portugal","porto",2020-09-19,758709,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14655,-8.61746,"Entire apartment","Entire home/apt",2,0,1,36,3,180,0,46.6666666666667,1400
"145","portugal","porto",2020-09-19,759702,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14755,-8.61742,"Entire apartment","Entire home/apt",2,1,2,61,3,180,0,56.6666666666667,1700
"146","portugal","porto",2020-09-19,764471,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1447,-8.60541,"Entire apartment","Entire home/apt",4,1,2,40,2,15,13,39.7647058823529,676
"147","portugal","porto",2020-09-19,769605,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14283,-8.60787,"Entire apartment","Entire home/apt",2,1,1,51,2,1125,16,50.5,707
"148","portugal","porto",2020-09-19,780430,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14195,-8.61844,"Entire loft","Entire home/apt",3,1,3,64,2,360,11,68,1292
"149","portugal","porto",2020-09-19,780538,"Santa Marinha e São Pedro da Afurada",41.14008,-8.62086,"Entire loft","Entire home/apt",6,2,5,76,2,365,23,84,588
"150","portugal","porto",2020-09-19,786791,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15821,-8.6124,"Entire apartment","Entire home/apt",3,1,1,35,2,365,0,35,1050
"151","portugal","porto",2020-09-19,819535,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14452,-8.61166,"Private room in apartment","Private room",2,1,1,33,2,1120,13,32.8235294117647,558
